Afghanistan,12.7089,17.2603,6.938,*,679,86
Afghanistan,18.2673,24.1249,10.2191,'Flood Flash flood',653,87
Afghanistan,26.8851,32.6201,18.6393,'Flood Flash flood' 'Flood Riverine flood' 'Flood Riverine flood',756,88
Afghanistan,28.272,32.9684,19.5525,*,512,89
Afghanistan,29.9797,35.4203,21.03,'Flood Riverine flood' 'Earthquake Ground movement' 'Flood Riverine flood' 'Flood Flash flood' 'Drought Drought',668,90
Afghanistan,28.6884,34.8208,22.642,'Flood Riverine flood' 'Drought Drought',614,91
Afghanistan,23.7565,29.7167,15.5904,'Drought Drought',661,92
Afghanistan,20.0767,26.6923,13.2683,'Drought Drought',1066,93
Afghanistan,11.508,15.4403,4.5608,'Flood Flash flood' 'Drought Drought',909,94
Afghanistan,2.952,8.37167,-2.25933,'Drought Drought',816,95
Afghanistan,2.90933,11.4692,-2.882,*,878,96
Afghanistan,7.07333,11.5507,2.25,*,632,97
Afghanistan,10.8803,15.7147,4.97333,'Flood Riverine flood',767,98
Afghanistan,18.914,26.8972,10.7203,'Flood Flash flood' 'Flood Flash flood',757,99
Afghanistan,25.4228,30.8785,15.4245,'Flood Flash flood' 'Flood Riverine flood' 'Flood Flash flood',781,100
Afghanistan,28.6323,34.599,20.8197,'Flood Riverine flood',721,101
Afghanistan,29.309,35.1335,21.113,'Flood Riverine flood' 'Flood Flash flood',643,102
Afghanistan,28.018,34.1685,19.017,*,695,103
Afghanistan,23.581,31.1545,13.9405,*,835,104
Afghanistan,15.015,23.2945,5.632,*,876,105
Afghanistan,12.0875,19.979,3.622,*,881,106
Afghanistan,5.22467,10.457,1.36833,*,827,107
Afghanistan,-2.845,2.35,-9.0645,'Extreme temperature  Severe winter conditions',1230,108
Afghanistan,2.72825,7.5345,-3.06333,'Extreme temperature  Severe winter conditions',1099,109
Afghanistan,14.457,22.1713,8.00967,*,936,110
Afghanistan,16.8288,24.8093,11.576,*,1087,111
Afghanistan,22.808,30.397,15.7923,*,1061,112
Afghanistan,28.0045,35.3045,20.885,*,1197,113
Afghanistan,29.139,37.1387,22.133,*,1635,114
Afghanistan,27.9915,35.648,20.735,'Flood Flash flood',1861,115
Afghanistan,23.468,32.3837,14.979,*,2216,116
Afghanistan,18.7096,25.6437,11.4573,'Drought Drought',2195,117
Afghanistan,10.8944,18.3805,4.98325,*,1995,118
Afghanistan,6.6202,15.0218,1.759,*,1924,119
Afghanistan,4.6054,9.67067,0.66325,'Landslide Avalanche',2192,120
Afghanistan,7.1976,14.2917,3.13475,*,1873,121
Afghanistan,13.7475,20.085,7.5226,'Flood Riverine flood',1970,122
Afghanistan,16.717,21.326,8.20167,'Flood Flash flood' 'Earthquake Ground movement' 'Flood Riverine flood',1676,123
Afghanistan,24.1134,30.5438,17.1722,'Flood Riverine flood',2268,124
Afghanistan,23.6038,31.331,17.1466,*,2275,125
Afghanistan,29.8335,36.6951,22.4488,*,2250,126
Afghanistan,30.1945,36.3785,23.0901,*,2256,127
Afghanistan,25.5927,33.4564,18.1967,'Flood Riverine flood',2440,128
Afghanistan,17.2712,26.1418,9.9103,*,2746,129
Afghanistan,10.9169,17.9923,5.098,*,2698,130
Afghanistan,6.79547,12.4618,2.492,*,2458,131
Afghanistan,6.86236,13.868,1.42033,*,2310,132
Afghanistan,7.02067,12.1908,2.7835,'Landslide Avalanche',2283,133
Afghanistan,15.4126,21.9103,8.0645,'Landslide Avalanche',1934,134
Afghanistan,19.6247,26.3602,12.3994,'Earthquake Ground movement',1939,135
Afghanistan,23.1411,30.2833,16.5096,'Flood Riverine flood',1528,136
Afghanistan,27.0406,33.7352,19.4317,*,2832,137
Afghanistan,29.6737,36.2975,22.2658,'Flood Riverine flood',2369,138
Afghanistan,28.9101,35.0135,21.9045,'Flood Riverine flood',2464,139
Afghanistan,23.5029,30.0774,15.9828,*,2258,140
Afghanistan,20.9263,28.5671,13.4751,*,2131,141
Afghanistan,11.991,20.1314,5.35831,*,2237,142
Afghanistan,6.06767,14.0086,-0.505625,*,2285,143
Afghanistan,5.28772,11.5258,-0.7992,'Drought Drought',2359,144
Afghanistan,5.84674,10.0561,1.66718,'Flood Riverine flood' 'Storm Convective storm' 'Drought Drought',2206,145
Afghanistan,12.9982,19.1949,6.96163,'Drought Drought',2683,146
Afghanistan,18.7627,25.4126,11.9264,'Drought Drought',2510,147
Afghanistan,25.9526,32.1538,18.1141,'Flood Riverine flood' 'Drought Drought',2933,148
Afghanistan,29.21,35.459,21.2134,'Drought Drought',3118,149
Afghanistan,30.2673,35.5744,22.64,'Drought Drought',3102,150
Afghanistan,28.5947,35.0511,20.8976,'Drought Drought',3704,151
Afghanistan,24.9517,31.2507,16.2824,*,3869,152
Afghanistan,18.5671,25.3101,11.0977,*,3678,153
Afghanistan,11.4434,17.4167,5.65924,*,3034,154
Afghanistan,4.64571,11.1174,-0.996588,*,3160,155
Afghanistan,2.99121,8.20665,-2.53765,'Landslide Avalanche' 'Extreme temperature  Severe winter conditions',2997,156
Afghanistan,3.48217,8.29646,-1.40908,*,2361,157
Afghanistan,11.3827,17.6848,4.65637,'Landslide Avalanche' 'Landslide Avalanche',3181,158
Afghanistan,20.1093,26.0179,12.9367,'Flood Flash flood' 'Flood Riverine flood',2710,159
Afghanistan,23.3188,29.2462,15.3386,'Flood Riverine flood' 'Flood Flash flood' 'Flood Riverine flood',3471,160
Afghanistan,28.4283,33.0306,20.9668,'Earthquake Ground movement' 'Flood Riverine flood',3535,161
Afghanistan,30.946,35.9845,22.9756,*,3741,162
Afghanistan,28.1371,35.0532,20.3629,*,4192,163
Afghanistan,23.2333,30.0956,16.158,*,6119,164
Afghanistan,17.7446,25.5079,10.0783,*,6292,165
Afghanistan,11.1419,17.4497,4.97319,*,5019,166
Afghanistan,5.351,11.3784,0.046125,*,3902,167
Afghanistan,4.44125,10.4718,-1.25,*,3189,168
Afghanistan,7.22723,11.9518,1.98842,'Flood Riverine flood',2618,169
Afghanistan,13.7223,20.0574,7.16943,*,2487,170
Afghanistan,18.2486,25.033,11.7644,'Earthquake Ground movement' 'Flood Riverine flood',2724,171
Afghanistan,23.5832,30.8168,15.4565,*,2583,172
Afghanistan,30.1893,35.6948,20.8576,*,3309,173
Afghanistan,29.349,35.8841,22.0211,*,3076,174
Afghanistan,27.5651,34.5658,20.1473,'Flood Riverine flood' 'Flood Riverine flood',2798,175
Afghanistan,24.9266,32.0997,16.3696,'Landslide Landslide',3486,176
Afghanistan,18.9311,26.4459,10.8675,*,3254,177
Afghanistan,11.5989,17.388,5.9701,*,3215,178
Afghanistan,5.59212,11.386,-0.28025,*,3376,179
Afghanistan,5.1994,10.7471,-0.837778,*,3695,180
Afghanistan,4.71555,10.071,-0.6273,'Storm Convective storm',2789,181
Afghanistan,11.6175,16.7104,5.51636,*,2687,182
Afghanistan,18.7624,24.6292,11.3609,'Flood Flash flood',2606,183
Afghanistan,22.3747,29.0322,15.3313,'Flood Flash flood',3148,184
Afghanistan,28.2045,34.847,20.2202,'Flood Flash flood',4713,185
Afghanistan,29.0711,35.6955,21.5332,*,4932,186
Afghanistan,27.3371,34.4064,21.5605,*,5736,187
Afghanistan,24.925,33.1538,16.7741,*,7538,188
Afghanistan,19.5071,25.7453,12.203,*,7177,189
Afghanistan,11.1449,17.3773,4.776,*,6019,190
Afghanistan,6.79678,14.4268,0.109,*,8231,191
Afghanistan,6.8912,13.0099,1.0197,*,5540,192
Afghanistan,10.0525,13.8119,3.84562,'Landslide Avalanche' 'Landslide Avalanche' 'Landslide Avalanche',5318,193
Afghanistan,10.2027,15.0518,4.58367,*,5805,194
Afghanistan,17.2885,24.775,11.6667,'Landslide Landslide',7748,195
Afghanistan,20.8465,27.4487,13.1025,'Landslide Landslide' 'Flood Flash flood',12259,196
Afghanistan,30.008,30.3417,21.889,*,18148,197
Afghanistan,31.6557,30.7488,14.4343,*,24346,198
Afghanistan,23.7272,29.194,17.0655,*,27794,199
Afghanistan,23.902,28.5167,16.2767,*,32822,200
Afghanistan,18.807,24.6427,11.3653,'Earthquake Ground movement',46497,201
Afghanistan,9.56233,14.289,4.98333,*,45499,202
Afghanistan,5.506,10.774,0.348667,'Earthquake Ground movement',26742,203
Afghanistan,6.66367,12.0323,1.519,*,17589,204
Afghanistan,8.677,15.046,2.018,*,17667,205
Afghanistan,13.2683,17.9247,7.80633,*,19704,206
Afghanistan,17.368,22.4887,10.894,'Flood Flash flood' 'Flood Flash flood',19981,207
Afghanistan,25.927,31.083,18.511,'Flood ',19930,208
Afghanistan,29.882,34.5833,22.555,*,24670,209
Afghanistan,31.5663,36.4627,22.387,'Flood ',23243,210
Afghanistan,29.3447,34.3067,20.3035,*,28024,211
Afghanistan,26.7887,33.7995,18.705,*,21361,212
Afghanistan,17.329,23.0303,10.2867,*,12866,213
Afghanistan,9.62567,15.5447,3.122,*,9735,214
Afghanistan,9.952,17.11,3.704,*,6050,215
Algeria,10.0971,15.806,5.37704,'Flood ',707,0
Algeria,9.61901,15.5446,4.42435,*,730,1
Algeria,14.6078,20.974,8.99557,*,832,2
Algeria,18.5154,25.863,11.8656,*,721,3
Algeria,24.1914,31.7437,17.7191,*,725,4
Algeria,27.5499,35.224,21.1692,*,771,5
Algeria,29.207,36.8671,22.7053,*,670,6
Algeria,30.7288,38.8259,25.2499,*,732,7
Algeria,26.2511,33.5222,20.6112,*,751,8
Algeria,22.4667,29.4958,17.262,*,692,9
Algeria,14.0132,19.6265,8.82085,*,629,10
Algeria,10.2735,15.8717,5.34023,'Earthquake Ground movement',651,11
Algeria,8.17215,14.6358,2.61579,*,663,12
Algeria,11.6809,18.7046,5.12488,*,692,13
Algeria,15.2214,22.6821,8.82348,*,679,14
Algeria,19.076,26.188,12.1615,*,610,15
Algeria,23.2142,30.0047,17.4355,*,629,16
Algeria,26.2629,33.5334,20.0346,*,626,17
Algeria,29.8686,37.2601,23.092,*,712,18
Algeria,29.32,36.618,22.3704,'Flood ' 'Flood ',716,19
Algeria,26.1995,32.9144,19.6066,*,700,20
Algeria,19.2884,25.3164,13.6867,'Flood Flash flood' 'Flood Flash flood',842,21
Algeria,15.2707,21.8126,9.62221,*,719,22
Algeria,12.3896,18.9643,6.5833,'Storm ',590,23
Algeria,11.0975,17.5841,4.9612,*,768,24
Algeria,11.1882,18.1883,4.86476,*,735,25
Algeria,18.119,25.6731,11.1675,*,825,26
Algeria,17.4271,24.5594,11.0655,*,813,27
Algeria,21.6539,28.6204,15.4965,*,933,28
Algeria,27.3929,33.9803,19.6752,*,939,29
Algeria,29.4483,36.1884,22.0907,*,1091,30
Algeria,29.5953,36.1561,22.6846,*,1245,31
Algeria,25.7999,31.8826,19.9167,*,913,32
Algeria,23.1424,29.6705,17.1372,*,1114,33
Algeria,14.3871,19.5612,9.0036,'Flood Riverine flood',935,34
Algeria,10.29,16.0039,5.2424,*,701,35
Algeria,9.82994,16.0116,3.87379,*,1066,36
Algeria,12.2216,18.9698,5.63327,*,879,37
Algeria,15.5474,21.5528,8.95738,*,878,38
Algeria,17.625,23.4097,11.2078,*,974,39
Algeria,21.7923,28.3633,15.2137,*,851,40
Algeria,26.8335,33.3421,19.5875,*,787,41
Algeria,28.4928,35.475,22.2255,*,831,42
Algeria,28.2736,34.9378,22.217,'Flood Riverine flood',749,43
Algeria,25.2192,31.3481,18.7906,*,789,44
Algeria,20.5843,27.0233,14.4498,'Flood Riverine flood',921,45
Algeria,15.4097,20.6757,9.99558,*,706,46
Algeria,12.6141,18.0394,7.49367,'Flood ',613,47
Algeria,10.0934,15.422,5.21868,'Storm ',865,48
Algeria,10.3609,15.471,5.27057,*,643,49
Algeria,14.7675,20.3552,8.74654,*,578,50
Algeria,17.9531,23.4019,11.5334,'Flood Riverine flood',665,51
Algeria,21.7732,28.0219,15.3129,'Earthquake Ground movement' 'Earthquake Ground movement',585,52
Algeria,27.6307,34.216,20.8343,'Extreme temperature  Heat wave',590,53
Algeria,30.6507,36.9424,23.6624,'Extreme temperature  Heat wave',635,54
Algeria,29.941,36.1549,23.0944,'Flood Riverine flood',671,55
Algeria,25.502,31.6616,19.6717,*,857,56
Algeria,21.6236,27.0974,16.4751,'Flood Riverine flood',853,57
Algeria,14.7904,20.5153,10.0181,*,532,58
Algeria,10.4558,15.7974,5.87021,*,669,59
Algeria,10.3693,16.565,5.21728,'Earthquake Ground movement',725,60
Algeria,12.4484,18.7727,6.83568,*,869,61
Algeria,14.7522,20.9423,8.5823,*,1121,62
Algeria,16.284,22.5244,10.1639,'Flood Riverine flood',869,63
Algeria,19.2737,25.4022,13.3957,*,726,64
Algeria,25.9385,32.7173,18.8189,*,718,65
Algeria,28.7922,35.9083,21.7784,*,582,66
Algeria,29.8937,37.0219,23.0156,*,614,67
Algeria,25.4263,31.9895,18.7959,*,738,68
Algeria,22.4171,29.1768,15.8583,*,603,69
Algeria,13.2995,18.7892,8.1678,'Flood ',499,70
Algeria,10.8619,15.8221,6.33204,'Earthquake Ground movement',576,71
Algeria,7.84508,14.0413,2.06986,*,483,72
Algeria,9.20094,14.7296,3.65365,'Storm ',432,73
Algeria,14.8763,20.7836,9.25575,'Flood Riverine flood',538,74
Algeria,18.0588,24.4017,11.4746,*,410,75
Algeria,24.0215,31.0517,16.7017,*,362,76
Algeria,26.7982,33.4234,20.0108,'Flood ',349,77
Algeria,30.2334,37.0825,23.3952,*,324,78
Algeria,28.7782,35.9214,21.9011,*,347,79
Algeria,25.0152,31.5674,18.7267,*,288,80
Algeria,21.4184,27.8699,15.6068,*,284,81
Algeria,14.7062,20.7438,9.55065,*,292,82
Algeria,10.0919,15.78,5.16577,*,278,83
Algeria,8.49225,13.7472,3.68841,*,319,84
Algeria,10.6788,16.206,5.57265,'Flood Riverine flood',302,85
Algeria,15.5008,22.4597,8.56644,'Earthquake Ground movement',338,86
Algeria,19.6128,26.8198,13.1331,*,236,87
Algeria,23.4828,30.1678,17.417,*,200,88
Algeria,26.8586,33.5973,19.6834,*,221,89
Algeria,29.7753,36.9614,22.5669,*,212,90
Algeria,28.8887,36.0444,21.9502,*,177,91
Algeria,24.7234,31.6011,18.6726,*,254,92
Algeria,22.2911,29.3201,15.7946,*,234,93
Algeria,16.3312,22.5261,10.1521,*,242,94
Algeria,11.1449,16.2124,6.40489,*,259,95
Algeria,10.9322,17.8071,4.51252,*,259,96
Algeria,13.238,19.1582,7.74884,*,216,97
Algeria,13.377,19.5933,7.28258,'Flood ',216,98
Algeria,17.2333,22.9769,11.7924,'Flood Flash flood',191,99
Algeria,21.5718,28.5889,14.6793,*,192,100
Algeria,26.5823,33.7606,19.3159,*,199,101
Algeria,29.097,36.3101,21.6674,*,234,102
Algeria,29.1278,36.3351,22.5002,'Flood Coastal flood' 'Flood Riverine flood',237,103
Algeria,25.3518,32.5405,19.5835,'Flood Flash flood' 'Wildfire Forest fire',247,104
Algeria,20.7019,26.6397,15.1835,*,331,105
Algeria,14.1717,20.4569,8.26421,'Flood Riverine flood',271,106
Algeria,10.0968,15.9516,4.94601,'Flood Riverine flood',207,107
Algeria,10.3727,16.6242,4.62824,*,267,108
Algeria,12.6122,18.8385,6.53171,*,268,109
Algeria,15.0485,21.427,8.50653,*,235,110
Algeria,19.0574,25.7707,11.6753,*,240,111
Algeria,21.8516,28.0466,15.9327,*,216,112
Algeria,26.1641,32.9078,19.4192,*,231,113
Algeria,30.3,37.1913,23.1999,*,305,114
Algeria,29.9056,36.7877,22.8557,*,314,115
